millis;pwm fill factor;sensor distance in mm
104268;0.70;52
104280;0.70;49
104291;0.70;45
104302;0.70;39
104312;0.70;34
104324;0.70;29
104335;0.70;25
104346;0.70;24
104357;0.70;26
104369;0.70;23
104380;0.70;24
104391;0.70;21
104402;0.70;23
104413;0.70;24
104424;0.70;24
104435;0.70;22
104446;0.70;23
104458;0.70;22
104469;0.70;23
104480;0.70;22
104492;0.70;22
104503;0.70;24
104513;0.70;23
104524;0.70;22
104536;0.70;24
104547;0.70;23
104558;0.70;24
104569;0.70;25
104581;0.70;23
104592;0.70;24
104602;0.70;24
104613;0.70;22
104625;0.70;22
104636;0.70;22
104647;0.70;23
104658;0.70;20
104670;0.70;21
104681;0.70;23
104692;0.70;22
104704;0.70;24
104714;0.70;23
104725;0.70;23
104736;0.70;24
104748;0.70;23
104759;0.70;23
104770;0.70;23
104781;0.70;24
104793;0.70;22
104803;0.70;23
104814;0.70;21
104825;0.70;22
104837;0.70;21
104848;0.70;23
104859;0.70;20
104870;0.70;23
104882;0.70;23
104893;0.70;21
104903;0.70;24
104914;0.70;23
104926;0.70;22
104937;0.70;21
104948;0.70;23
104960;0.70;22
104971;0.70;24
104982;0.70;23
104993;0.70;22
105004;0.70;22
105015;0.70;22
105026;0.70;22
105037;0.70;20
105049;0.70;23
105060;0.70;20
105071;0.70;20
105082;0.70;21
105094;0.70;23
105104;0.70;21
105115;0.70;21
105126;0.70;22
105138;0.70;24 
105149;0.70;23
105160;0.70;22
105171;0.70;24
105183;0.70;22
105193;0.70;22
105204;0.70;25
105216;0.70;23
105227;0.70;23
105238;0.70;23
105249;0.70;23
105261;0.70;23
105272;0.70;23
105283;0.70;21
105293;0.70;23
105305;0.70;22
105316;0.70;19
105327;0.70;20
105338;0.70;22 
105350;0.70;22
105361;0.70;22
105372;0.70;23
105383;0.70;21
105394;0.70;23
105405;0.70;24
105416;0.70;23
105427;0.70;23
105439;0.70;25
105450;0.70;23
105461;0.70;22
105473;0.70;20
105483;0.70;21
105494;0.70;23
105505;0.70;23
105517;0.70;21
105528;0.70;23
105539;0.70;23
105550;0.70;20
105562;0.70;21
105572;0.70;23
105585;0.70;23
105596;0.70;21
105608;0.70;24
105619;0.70;23
105630;0.70;21
105641;0.70;23
105653;0.70;21
105664;0.70;23
105675;0.70;22
105686;0.70;23
105697;0.70;22
105708;0.70;22
105719;0.70;23
105731;0.70;22
105742;0.70;22
105753;0.70;23
105764;0.70;22
105776;0.70;22
105786;0.70;22
105797;0.70;21
105808;0.70;23
105820;0.70;22
105831;0.70;21
105842;0.70;22
105853;0.70;22
105865;0.70;24
105876;0.70;21
105886;0.70;21
105897;0.70;22
105909;0.70;21
105920;0.70;21
105931;0.70;21
105943;0.70;22
105954;0.70;22
105965;0.70;23
105976;0.70;23
105987;0.70;22
105998;0.70;23
106009;0.70;20
106020;0.70;24
106032;0.70;23
106043;0.70;24
106054;0.70;23
106065;0.70;24
106076;0.70;25
106087;0.70;23
106098;0.70;23
106109;0.70;22
106121;0.70;22
106132;0.70;23
106143;0.70;20
106155;0.70;22
106166;0.70;21
106177;0.70;20
106187;0.70;22
106199;0.70;22
106210;0.70;24
106221;0.70;24
106232;0.70;24
106244;0.70;22
106255;0.70;21
106266;0.70;23
106276;0.70;23
106288;0.70;23
106299;0.70;23
106310;0.70;23
106321;0.70;21
106333;0.70;21
106344;0.70;21
106355;0.70;22
106365;0.70;21
106377;0.70;22
106388;0.70;24
106399;0.70;22
106411;0.70;22
106422;0.70;22
106433;0.70;24
106444;0.70;21
106456;0.70;24
106467;0.70;23
106477;0.70;23
106488;0.70;22
106500;0.70;21
106511;0.70;22
106522;0.70;23
106533;0.70;22
106545;0.70;22
106556;0.70;20
106566;0.70;21
106577;0.70;22
106589;0.70;22
106600;0.70;22
106611;0.70;24
106622;0.70;22
106634;0.70;19
106645;0.70;23
106656;0.70;21
106668;0.70;22
106678;0.70;23
106689;0.70;22
106700;0.70;22
106712;0.70;22
106723;0.70;22
106734;0.70;22
106745;0.70;21
106757;0.70;21
106767;0.70;23
106778;0.70;21
106789;0.70;22
106801;0.70;23
106812;0.70;21
106823;0.70;21
106834;0.70;22
106846;0.70;20
106857;0.70;22
106867;0.70;20
106878;0.70;23
106890;0.70;23
106901;0.70;23
106912;0.70;23
106924;0.70;22
106935;0.70;24
106946;0.70;24
106957;0.70;23
106968;0.70;24
106979;0.70;23
106990;0.70;25
107001;0.70;24
107013;0.70;23
107024;0.70;22
107035;0.70;23
107046;0.70;21
107058;0.70;21
107068;0.70;22
107079;0.70;22
107090;0.70;21
107102;0.70;22
107113;0.70;22
107124;0.70;22
107136;0.70;22
107147;0.70;23
107158;0.70;23
107168;0.70;21
107180;0.70;22
107191;0.70;23
107202;0.70;23
107213;0.70;22
107225;0.70;24
107236;0.70;23
107247;0.70;22
107258;0.70;23
107269;0.70;22
107280;0.70;22
107291;0.70;23
107302;0.70;20
107314;0.70;22
107325;0.70;23
107336;0.70;21
107347;0.70;22
107358;0.70;25
107369;0.70;21
107380;0.70;24
107392;0.70;23
107403;0.70;22 
107414;0.70;23
107425;0.70;22
107437;0.70;22
107448;0.70;20
107458;0.70;22
107469;0.70;21
107481;0.70;21
107492;0.70;20
107503;0.70;22
107514;0.70;21
107526;0.70;23
107537;0.70;24
107547;0.70;26
107558;0.70;23
107570;0.70;23
107581;0.70;21
107592;0.70;22
107603;0.70;22
107615;0.70;23
107626;0.70;23
107637;0.70;22
107648;0.70;22
107659;0.70;23
107670;0.70;21
107681;0.70;22
107693;0.70;22
107704;0.70;23
107715;0.70;23
107726;0.70;22
107737;0.70;24
107748;0.70;22
107759;0.70;22
107770;0.70;22
107782;0.70;22
107793;0.70;22
107804;0.70;23
107815;0.70;20
107827;0.70;23
107837;0.70;21
107848;0.70;23
107859;0.70;23
107871;0.70;22
107882;0.70;25
107893;0.70;23
107905;0.70;24
107916;0.70;24
107927;0.70;22
107937;0.70;23
107949;0.70;22
107960;0.70;23
107971;0.70;23
107982;0.70;22
107994;0.70;22
108005;0.70;24
108016;0.70;21
108026;0.70;22
108038;0.70;23
108049;0.70;24
108060;0.70;24
108071;0.70;23
108083;0.70;20
108094;0.70;22
108105;0.70;23
108115;0.70;21
108127;0.70;21
108138;0.70;22
108149;0.70;21
108161;0.70;23
108172;0.70;22
108183;0.70;22
108194;0.70;22
108206;0.70;22
108216;0.70;24
108227;0.70;23
108238;0.70;22
108250;0.70;24
108261;0.70;23
108272;0.70;23
108283;0.70;23
108295;0.70;22
108305;0.70;22
108316;0.70;21
108327;0.70;22
108339;0.70;23
108350;0.70;22
108361;0.70;22
108372;0.70;22
108384;0.70;21
108395;0.70;22
108406;0.70;22
108417;0.70;22
108430;0.70;23
108441;0.70;22
108452;0.70;23
108464;0.70;23
108475;0.70;25
108486;0.70;24
108497;0.70;22
108509;0.70;21
108519;0.70;24
108530;0.70;22
108541;0.70;22
108553;0.70;23
108564;0.70;23
108575;0.70;24
108587;0.70;22
108598;0.70;23
108609;0.70;22
108619;0.70;22
108631;0.70;22
108642;0.70;22
108653;0.70;21
108664;0.70;22
108676;0.70;20
108687;0.70;22
108698;0.70;22
108708;0.70;22
108720;0.70;22
108731;0.70;22
108742;0.70;23
108753;0.70;22
108765;0.70;23
108776;0.70;22
108787;0.70;22
108798;0.70;22
108809;0.70;23
108820;0.70;21
108831;0.70;23
108843;0.70;24
108854;0.70;22
108865;0.70;22
108876;0.70;22
108888;0.70;22
108898;0.70;22
108909;0.70;23
108920;0.70;21
108932;0.70;21
108943;0.70;21 
108954;0.70;24
108965;0.70;23
108977;0.70;22
108988;0.70;21
108998;0.70;24
109009;0.70;23
109021;0.70;23
109032;0.70;22
109043;0.70;23
109054;0.70;21
109066;0.70;23
109077;0.70;23
109087;0.70;22
109099;0.70;23
109110;0.70;22
109121;0.70;22
109132;0.70;22
109144;0.70;22
109155;0.70;20
109166;0.70;23
109177;0.70;23
109188;0.70;22
109199;0.70;22
109210;0.70;23
109221;0.70;21
109233;0.70;23
109244;0.70;20
109255;0.70;22
109266;0.70;22
109277;0.70;22
109288;0.70;23
109299;0.70;22
109310;0.70;22
109322;0.70;23
109333;0.70;22
109344;0.70;23
109356;0.70;22
109366;0.70;23
109377;0.70;22
109388;0.70;21
109400;0.70;21
109411;0.70;22
109422;0.70;20
109433;0.70;23
109445;0.70;21
109456;0.70;22
109466;0.70;22
109477;0.70;24
109489;0.70;22
109500;0.70;20
109511;0.70;21
109522;0.70;23
109534;0.70;23
109545;0.70;24
109555;0.70;22
109566;0.70;24
109578;0.70;20
109589;0.70;22
109600;0.70;22
109612;0.70;22
109623;0.70;22
109634;0.70;22
109645;0.70;21
109656;0.70;23
109667;0.70;21
109678;0.70;21
109689;0.70;22
109701;0.70;22
109712;0.70;22
109723;0.70;24
109734;0.70;23
109746;0.70;22
109756;0.70;22
109767;0.70;21
109778;0.70;23
109790;0.70;21
109801;0.70;23
109812;0.70;22
109824;0.70;22
109835;0.70;22
109846;0.70;21
109856;0.70;22
109868;0.70;22
109879;0.70;23
109890;0.70;22
109901;0.70;24 
109913;0.70;23
109924;0.70;21
109935;0.70;22
109946;0.70;22
109957;0.70;23
109968;0.70;23
109979;0.70;24
109990;0.70;24
110002;0.70;22
110013;0.70;22
110024;0.70;21
110035;0.70;20
110046;0.70;21
110057;0.70;22
110068;0.70;23
110080;0.00;20
110091;0.00;21
110102;0.00;21
110113;0.00;22
110125;0.00;22
110136;0.00;23
110146;0.00;23
110157;0.00;24
110169;0.00;25
110180;0.00;27
110191;0.00;28
110202;0.00;30
110214;0.00;31
110224;0.00;34
110235;0.00;36
110246;0.00;40
110258;0.00;43
110269;0.00;45
110280;0.00;52
110291;0.00;55
110302;0.00;61 
110314;0.00;64
110325;0.00;68
110338;0.00;73
110350;0.00;83
110361;0.00;91
110373;0.00;97
110386;0.00;107
110398;0.00;116
110410;0.00;127
110423;0.00;140
110436;0.00;155
110448;0.00;165
110460;0.00;179
110474;0.00;195
110487;0.00;255
110500;0.00;255
110514;0.00;255
110527;0.00;255
110540;0.00;255
110554;0.00;255
110566;0.00;255
110580;0.00;255
110594;0.00;255
110607;0.00;255
110620;0.00;255
110633;0.00;255
110646;0.00;255
110659;0.00;255
110672;0.00;255
110687;0.00;255
110700;0.00;255
110713;0.00;255
110728;0.00;255
110741;0.00;255
110755;0.00;255
110770;0.00;255
110783;0.00;255 
110797;0.00;255
110811;0.00;255
110824;0.00;255
110837;0.00;255
110851;0.00;255
110865;0.00;255
110878;0.00;255
110892;0.00;255
110905;0.00;255
110919;0.00;255
110932;0.00;255
110946;0.00;255
110959;0.00;255
110973;0.00;255
110987;0.00;255
111001;0.00;255
111014;0.00;255
111029;0.00;255
111042;0.00;255
111056;0.00;255
111071;0.00;255
111084;0.00;255
111098;0.00;255
111112;0.00;255
111126;0.00;255
111139;0.00;255
111154;0.00;255
111167;0.00;255
111180;0.00;255
111194;0.00;255
111208;0.00;255
111221;0.00;255
111235;0.00;255
111248;0.00;255
111262;0.00;255
111276;0.00;255
111289;0.00;255
111303;0.00;255
111318;0.00;255
111331;0.00;255
111344;0.00;255
111358;0.00;255
111372;0.00;255
111386;0.00;255
111399;0.00;255
111414;0.00;255
111427;0.00;255
111440;0.00;255
111454;0.00;255
111470;0.00;255
111483;0.00;255
111497;0.00;255
111510;0.00;255
111524;0.00;255
111538;0.00;255
111552;0.00;255
111565;0.00;255
111580;0.00;255
111594;0.00;255
111607;0.00;255
111622;0.00;255
111635;0.00;255
111648;0.00;255
111663;0.00;255
111676;0.00;255
111690;0.00;255
111705;0.00;255
111718;0.00;255
111732;0.00;255
111746;0.00;255
111760;0.00;255
111773;0.00;255
111787;0.00;255
111801;0.00;255
111814;0.00;255
111827;0.00;255
111842;0.00;255
111855;0.00;255
111868;0.00;255
111883;0.00;255
111897;0.00;255
111910;0.00;255
111925;0.00;255
111938;0.00;255
111952;0.00;255
111966;0.00;255
111980;0.00;255
111994;0.00;255
112008;0.00;255 
112022;0.00;255
112035;0.00;255
112050;0.00;255
112064;0.00;255
112077;0.00;255
112092;0.00;255
112105;0.00;255
112119;0.00;255
112133;0.00;255
112147;0.00;255
112160;0.00;255
112174;0.00;255
112188;0.00;255
112202;0.00;255
112216;0.00;255
112229;0.00;255
112242;0.00;255
112256;0.00;255
112269;0.00;255
112282;0.00;255
112296;0.00;255
112310;0.00;255
112324;0.00;255
112338;0.00;255
112352;0.00;255
112366;0.00;255
112379;0.00;255
112394;0.00;255
112407;0.00;255
112420;0.00;255
112435;0.00;255
112448;0.00;255
112462;0.00;255
112477;0.00;255
112490;0.00;255
112503;0.00;255
112518;0.00;255
112531;0.00;255
112545;0.00;255
112559;0.00;255
112573;0.00;255
112586;0.00;255
112601;0.00;255
112614;0.00;255
112627;0.00;255
112641;0.00;255
112655;0.00;255
112669;0.00;255
112681;0.00;255
112695;0.00;255
112709;0.00;255
112723;0.00;255
112737;0.00;255
112751;0.00;255
112764;0.00;255
112779;0.00;255
112792;0.00;255
112806;0.00;255
112820;0.00;255
112833;0.00;255
112847;0.00;255
112861;0.00;255
112874;0.00;255
112888;0.00;255
112903;0.00;255
112916;0.00;255
112930;0.00;255
112944;0.00;255
112958;0.00;255
112971;0.00;255
112986;0.00;255
112999;0.00;255
113012;0.00;255
113026;0.00;255
113040;0.00;255
113053;0.00;255
113068;0.00;255
113082;0.00;255
113095;0.00;255
113108;0.00;255
113123;0.00;255
113136;0.00;255
113149;0.00;255
113164;0.00;255
113177;0.00;255
113191;0.00;255
113205;0.00;255
113218;0.00;255
113232;0.00;255
113246;0.00;255
113259;0.00;255
113272;0.00;255
113286;0.00;255
113300;0.00;255
113313;0.00;255
113327;0.00;255
113340;0.00;255
113354;0.00;255
113368;0.00;255
113380;0.00;255
113394;0.00;255
113409;0.00;255
113421;0.00;255
113435;0.00;255
113449;0.00;255
113463;0.00;255
113477;0.00;255
113490;0.00;255
113504;0.00;255
113517;0.00;255
113531;0.00;255
113545;0.00;255
113559;0.00;255
113572;0.00;255
113586;0.00;255
113599;0.00;255
113613;0.00;255
113627;0.00;255
113640;0.00;255
113654;0.00;255
113668;0.00;255
113681;0.00;255
113695;0.00;255
113709;0.00;255
113723;0.00;255
113736;0.00;255
113750;0.00;255
113763;0.00;255
113777;0.00;255
113792;0.00;255
113805;0.00;255
113819;0.00;255
113832;0.00;255
113847;0.00;255
113860;0.00;255
113874;0.00;255
113888;0.00;255
113902;0.00;255
113916;0.00;255
113930;0.00;255
113944;0.00;255
113957;0.00;255
113972;0.00;255
113985;0.00;255
113999;0.00;255
114014;0.00;255
114026;0.00;255
114039;0.00;255
114054;0.00;255
114068;0.00;255
114081;0.00;255
114096;0.00;255
114109;0.00;255
114122;0.00;255
114137;0.00;255
114150;0.00;255 
114164;0.00;255
114178;0.00;255
114191;0.00;255
114204;0.00;255
114219;0.00;255
114232;0.00;255
114245;0.00;255
114258;0.00;255
114273;0.00;255
114286;0.00;255
114300;0.00;255
114314;0.00;255
114328;0.00;255
114342;0.00;255
114356;0.00;255
114369;0.00;255
114382;0.00;255
114397;0.00;255
114410;0.00;255
114424;0.00;255
114438;0.00;255
114452;0.00;255
114465;0.00;255
114480;0.00;255
114493;0.00;255
114506;0.00;255
114521;0.00;255
114534;0.00;255
114547;0.00;255
114561;0.00;255
114575;0.00;255
114588;0.00;255
114601;0.00;255
114615;0.00;255
114629;0.00;255
114642;0.00;255
114656;0.00;255
114669;0.00;255
114682;0.00;255
114697;0.00;255
114710;0.00;255
114724;0.00;255
114738;0.00;255
114752;0.00;255
114766;0.00;255
114780;0.00;255
114794;0.00;255
114807;0.00;255
114822;0.00;255
114835;0.00;255
114848;0.00;255
114862;0.00;255
114875;0.00;255
114889;0.00;255
114903;0.00;255
114917;0.00;255
114930;0.00;255
114945;0.00;255
114958;0.00;255
114973;0.00;255
114988;0.00;255
115002;0.00;255
115015;0.00;255
115030;0.00;255
115043;0.00;255
115055;0.00;255
115069;0.00;255
115084;0.00;255
115097;0.00;255
115111;0.00;255
115125;0.00;255
115138;0.00;255
115152;0.00;255
115166;0.00;255
115179;0.00;255
115192;0.00;255
115207;0.00;255
115220;0.00;255
115233;0.00;255
115248;0.00;255
115261;0.00;255
115274;0.00;255
115289;0.00;255
115302;0.00;255
115315;0.00;255
115330;0.00;255
115344;0.00;255
115357;0.00;255
115372;0.00;255
115385;0.00;255
115399;0.00;255
115412;0.00;255
115426;0.00;255
115439;0.00;255
115453;0.00;255
115467;0.00;255
115481;0.00;255
115494;0.00;255
115508;0.00;255
115522;0.00;255
115535;0.00;255
115550;0.00;255
115564;0.00;255
115577;0.00;255
115592;0.00;255
115605;0.00;255
115619;0.00;255
115633;0.00;255
115646;0.00;255
115660;0.00;255
115675;0.00;255
115687;0.00;255
115701;0.00;255
115716;0.00;255
115729;0.00;255
115743;0.00;255
115757;0.00;255
115770;0.00;255
115784;0.00;255
115798;0.00;255
115812;0.00;255
115825;0.00;255
115840;0.00;255
115853;0.00;255
115866;0.00;255
115880;0.00;255
115895;0.00;255
115908;0.00;255
115922;0.00;255
115936;0.00;255
115949;0.00;255
115963;0.00;255
115977;0.00;255
115990;0.00;255
116004;0.00;255
116018;0.00;255
116031;0.00;255
116045;0.00;255
116059;0.00;255
116073;0.00;255
116087;0.00;255
116101;0.00;255
116115;0.00;255
116128;0.00;255 
116143;0.00;255
116156;0.00;255
116170;0.00;255
116185;0.00;255
116198;0.00;255
116212;0.00;255
116226;0.00;255
116240;0.00;255
116253;0.00;255
116267;0.00;255
116281;0.00;255
116294;0.00;255
116308;0.00;255
116323;0.00;255
116336;0.00;255
116350;0.00;255
116364;0.00;255
116377;0.00;255
116391;0.00;255
116405;0.00;255
116419;0.00;255
116432;0.00;255
116447;0.00;255
116461;0.00;255
116474;0.00;255
116488;0.00;255
116502;0.00;255
116515;0.00;255
116529;0.00;255
116542;0.00;255
116556;0.00;255
116570;0.00;255
116583;0.00;255
116596;0.00;255
116611;0.00;255
116624;0.00;255
116638;0.00;255
116652;0.00;255
116665;0.00;255
116678;0.00;255
116691;0.00;255
116706;0.00;255
116719;0.00;255
116732;0.00;255
116747;0.00;255
116760;0.00;255
116774;0.00;255
116788;0.00;255
116801;0.00;255
116814;0.00;255
116829;0.00;255
116842;0.00;255
116855;0.00;255
116869;0.00;255
116883;0.00;255
116896;0.00;255
116910;0.00;255
116924;0.00;255
116937;0.00;255
116951;0.00;255
116964;0.00;255
116978;0.00;255
116992;0.00;255
117005;0.00;255
117018;0.00;255
117032;0.00;255
117046;0.00;255
117060;0.00;255
117073;0.00;255
117088;0.00;255
117101;0.00;255
117115;0.00;255
117130;0.00;255
117143;0.00;255
117157;0.00;255
117171;0.00;255
117185;0.00;255
117198;0.00;255
117212;0.00;255
117226;0.00;255
117239;0.00;255
117253;0.00;255
117267;0.00;255
117280;0.00;255
117295;0.00;255
117309;0.00;255
117322;0.00;255
117337;0.00;255
117350;0.00;255
117364;0.00;255
117378;0.00;255
117392;0.00;255
117406;0.00;255
117420;0.00;255
117434;0.00;255
117447;0.00;255
117460;0.00;255
117475;0.00;255
117488;0.00;255
117502;0.00;255
117516;0.00;255
117529;0.00;255
117543;0.00;255
117558;0.00;255
117571;0.00;255
117585;0.00;255
117599;0.00;255 
117613;0.00;255
117626;0.00;255
117641;0.00;255
117655;0.00;255
117668;0.00;255
117683;0.00;255
117696;0.00;255
117709;0.00;255
117724;0.00;255
117737;0.00;255
117750;0.00;255 
117765;0.00;255
117778;0.00;255
117791;0.00;255
117806;0.00;255
117819;0.00;255
117833;0.00;255
117847;0.00;255
117860;0.00;255
117874;0.00;255
117889;0.00;255
117902;0.00;255
117916;0.00;255
117929;0.00;255
117944;0.00;255
117957;0.00;255
117971;0.00;255
117986;0.00;255
117998;0.00;255
118012;0.00;255
118027;0.00;255
118040;0.00;255
118054;0.00;255
118068;0.00;255
118081;0.00;255
118095;0.00;255
118109;0.00;255
118122;0.00;255
118136;0.00;255
118150;0.00;255
118163;0.00;255
118176;0.00;255 
118191;0.00;255
118204;0.00;255
118218;0.00;255
118232;0.00;255
118246;0.00;255
118260;0.00;255
118274;0.00;255
118287;0.00;255
118301;0.00;255
118315;0.00;255
118329;0.00;255
118342;0.00;255
118356;0.00;255
118371;0.00;255
118384;0.00;255
118398;0.00;255
118412;0.00;255
118426;0.00;255
118439;0.00;255
118454;0.00;255
118468;0.70;255
118483;0.70;255
118497;0.70;255
118511;0.70;255
118524;0.70;255
118539;0.70;255
118553;0.70;255
118566;0.70;255
118580;0.70;255
118594;0.70;255
118607;0.70;255
118622;0.70;255
118635;0.70;255
118648;0.70;255
118662;0.70;255
118676;0.70;255
118689;0.70;255
118703;0.70;255
118717;0.70;255
118729;0.70;255
118743;0.70;255
118756;0.70;255
118769;0.70;255
118782;0.70;255
118796;0.70;255
118809;0.70;255
118822;0.70;255
118836;0.70;255
118849;0.70;255
118862;0.70;255
118876;0.70;255
118889;0.70;255
118902;0.70;255
118916;0.70;255
118929;0.70;255
118941;0.70;255
118955;0.70;255
118968;0.70;255
118981;0.70;255
118994;0.70;255
119008;0.70;255
119021;0.70;255
119034;0.70;255
119048;0.70;255
119061;0.70;255
119074;0.70;255
119088;0.70;255
119101;0.70;255
119114;0.70;255
119128;0.70;255
119141;0.70;255
119154;0.70;255
119166;0.70;255
119180;0.70;255
119193;0.70;255
119206;0.70;255
119220;0.70;255
119233;0.70;255
119246;0.70;255
119260;0.70;255
119273;0.70;255
119286;0.70;255
119300;0.70;255
119313;0.70;255
119326;0.70;255
119340;0.70;255
119353;0.70;255
119366;0.70;255
119379;0.70;255
119392;0.70;255
119405;0.70;255
119418;0.70;255
119432;0.70;255
119445;0.70;255
119458;0.70;255
119472;0.70;255
119485;0.70;255
119498;0.70;255
119512;0.70;255
119525;0.70;255
119538;0.70;255
119552;0.70;255
119565;0.70;255
119578;0.70;255
119591;0.70;255
119605;0.70;255
119617;0.70;255
119630;0.70;255
119644;0.70;255
119657;0.70;255
119670;0.70;255
119684;0.70;255
119697;0.70;255
119710;0.70;255
119724;0.70;255
119737;0.70;255
119750;0.70;255
119763;0.70;255
119777;0.70;255
119790;0.70;255
119803;0.70;255
119817;0.70;255
119830;0.70;255
119842;0.70;255
119856;0.70;255
119869;0.70;255
119882;0.70;255
119896;0.70;255
119909;0.70;255
119922;0.70;255
119936;0.70;255
119949;0.70;255
119962;0.70;255
119975;0.70;255
119989;0.70;255
120002;0.70;255
120015;0.70;255
120029;0.70;255
120042;0.70;255
120055;0.70;255
120068;0.70;255
120081;0.70;255
120094;0.70;255
120108;0.70;255
120121;0.70;255
120134;0.70;255
120147;0.70;255
120161;0.70;255
120174;0.70;255
120187;0.70;255
120201;0.70;255 
120214;0.70;255
120227;0.70;255
120241;0.70;255
120254;0.70;255
120266;0.70;255
120280;0.70;255
120293;0.70;255
120306;0.70;255
120320;0.70;255
120333;0.70;255
120346;0.70;255
120359;0.70;255
120373;0.70;255
120386;0.70;255
120399;0.70;255
120413;0.70;255
120426;0.70;255 
120439;0.70;255
120453;0.70;255
120466;0.70;255
120479;0.70;190
120492;0.70;184
120505;0.70;183
120518;0.70;179
120531;0.70;176
120545;0.70;171
120558;0.70;165
120571;0.70;159
120585;0.70;157
120597;0.70;151
120610;0.70;148
120623;0.70;143
120635;0.70;136
120647;0.70;130
120660;0.70;124
120673;0.70;121
120685;0.70;116
120698;0.70;110
120711;0.70;109
120723;0.70;102
120735;0.70;98
120749;0.70;91
120760;0.70;90
120772;0.70;82
120783;0.70;76
120796;0.70;72
120807;0.70;68
120819;0.70;61
120830;0.70;58
120843;0.70;53
120854;0.70;47
120865;0.70;43
120877;0.70;37
120888;0.70;31
120898;0.70;24
120909;0.70;22
120921;0.70;23
120932;0.70;24
120943;0.70;24
120954;0.70;23
120966;0.70;23
120977;0.70;22
120987;0.70;23
120998;0.70;21
121010;0.70;22
121021;0.70;21
121032;0.70;21
121043;0.70;24
121055;0.70;22
121066;0.70;21
121077;0.70;24
121088;0.70;23
121099;0.70;23
121110;0.70;23
121121;0.70;23
121133;0.70;21 
121144;0.70;22
121155;0.70;24
121166;0.70;22
121177;0.70;22
121188;0.70;24
121199;0.70;23
121210;0.70;21
121222;0.70;23
121233;0.70;22
121244;0.70;22
121255;0.70;23
121267;0.70;23
121278;0.70;21
121288;0.70;22
121299;0.70;23
121311;0.70;22
121322;0.70;23
121333;0.70;23 
121345;0.70;24
121356;0.70;23
121367;0.70;22
121378;0.70;23
121389;0.70;22
121400;0.70;21
121411;0.70;22
121422;0.70;22
121434;0.70;23
121445;0.70;23
121456;0.70;23
121467;0.70;23
121478;0.70;21
121489;0.70;25
121500;0.70;23
121511;0.70;24
121523;0.70;23
121534;0.70;22 
121545;0.70;22
121556;0.70;22
121568;0.70;21
121579;0.70;24
121589;0.70;23
121601;0.70;21
121612;0.70;22
121623;0.70;21
121634;0.70;23
121646;0.70;20
121657;0.70;22
121668;0.70;23
121678;0.70;23
121692;0.70;22
121703;0.70;22
121714;0.70;23
121725;0.70;21
121737;0.70;22
121748;0.70;22
121759;0.70;25
121771;0.70;24
121781;0.70;24
121792;0.70;23
121803;0.70;22
121815;0.70;23
121826;0.70;22
121837;0.70;21
121848;0.70;22
121860;0.70;23
121870;0.70;22
121881;0.70;23
121892;0.70;21
121904;0.70;23
121915;0.70;22
